Wall time,Step,Value
1610883129.1930323,1,41.0
1610883225.7675762,2,51.79999923706055
1610883322.8165,3,58.0
1610883419.479879,4,59.20000076293945
1610883516.3963768,5,62.0
1610883613.4663017,6,62.79999923706055
1610883710.010059,7,63.0
1610883805.8809533,8,62.0
1610884232.793785,9,55.0
1610884676.0288186,10,57.29999923706055
1610885141.5513196,11,58.20000076293945
1610885553.6790137,12,56.20000076293945
1610885960.6787143,13,60.70000076293945
1610886369.0266743,14,60.599998474121094
1610886777.4594247,15,61.0
1610887183.4266086,16,62.29999923706055
1610887650.841082,17,60.266666412353516
1610888098.1163647,18,59.400001525878906
1610888546.999071,19,61.46666717529297
1610888991.7274766,20,61.33333206176758
1610889439.7314818,21,61.0
1610889885.5549412,22,59.266666412353516
1610890330.3555472,23,60.33333206176758
1610890777.6170118,24,61.86666488647461
1610891368.652623,25,59.79999923706055
1610891931.0009406,26,61.349998474121094
1610892487.711669,27,59.599998474121094
1610893050.3763764,28,59.900001525878906
1610893613.14554,29,59.70000076293945
1610894175.4952137,30,59.20000076293945
1610894737.696848,31,60.20000076293945
1610895300.0774393,32,59.29999923706055
1610896060.1245494,33,62.119998931884766
1610896803.4321606,34,64.31999969482422
1610897529.9910085,35,64.87999725341797
1610898270.126957,36,64.72000122070312
1610899001.661787,37,63.0
1610899724.3934436,38,64.80000305175781
1610900447.096158,39,66.5199966430664
1610901166.0025523,40,64.55999755859375
1610901938.5101779,41,62.266666412353516
1610902670.3103454,42,63.29999923706055
1610903400.0628047,43,62.5
1610904128.9996765,44,62.13333511352539
1610904860.0714943,45,63.36666488647461
1610905573.7952716,46,60.733333587646484
1610906303.796566,47,64.46666717529297
1610907035.968035,48,63.20000076293945
1610907839.9159453,49,61.514286041259766
1610908585.6334784,50,63.5428581237793
1610909321.7692115,51,63.14285659790039
1610910060.2005248,52,62.91428756713867
1610910800.3990386,53,63.02857208251953
1610911547.7600281,54,63.228572845458984
1610912274.8291526,55,64.17142486572266
1610913007.1805773,56,63.71428680419922
1610913808.4364154,57,62.42499923706055
1610914556.7113395,58,63.20000076293945
1610915302.9473004,59,64.125
1610916059.3206942,60,64.0999984741211
1610916818.4486995,61,63.29999923706055
1610917566.1468296,62,63.67499923706055
1610918315.0012076,63,64.0
1610919064.632073,64,64.5250015258789
1610919884.7633593,65,64.04444122314453
1610920635.2406816,66,64.19999694824219
1610921384.9217668,67,63.66666793823242
1610922141.2634482,68,65.06666564941406
1610922897.3057237,69,63.71111297607422
1610923653.618579,70,65.0888900756836
1610924413.777985,71,62.488887786865234
1610925178.071428,72,63.71111297607422
1610926006.7767594,73,64.13999938964844
1610926764.5673532,74,64.04000091552734
1610927524.4430687,75,64.22000122070312
1610928287.6043773,76,64.26000213623047
1610929051.0346649,77,63.65999984741211
1610929814.2080102,78,64.31999969482422
1610930576.770078,79,63.619998931884766
1610931343.6685004,80,64.13999938964844
1610932197.2232754,81,64.96363830566406
1610932980.1136007,82,64.58181762695312
1610933765.4192374,83,63.509090423583984
1610934529.795083,84,63.327274322509766
1610935283.648021,85,63.672725677490234
1610936051.8088546,86,64.12727355957031
1610936821.084021,87,63.92727279663086
1610937585.9506652,88,63.509090423583984
1610938446.4987197,89,63.650001525878906
1610939222.3593447,90,63.78333282470703
1610939999.7599177,91,64.0
1610940773.0857596,92,63.78333282470703
1610941543.6338615,93,63.04999923706055
1610942320.272109,94,63.68333435058594
