Wall time,Step,Value
1610755507.101292,1,39.20000076293945
1610755599.5715466,2,42.400001525878906
1610755675.396232,3,41.0
1610755766.6921682,4,44.79999923706055
1610755856.6792276,5,54.400001525878906
1610755946.68215,6,56.79999923706055
1610756032.4977844,7,61.599998474121094
1610756114.3541844,8,63.0
1610756261.2223532,9,56.099998474121094
1610756395.7100136,10,52.20000076293945
1610756536.1840708,11,54.900001525878906
1610756668.089739,12,54.70000076293945
1610756808.511308,13,57.79999923706055
1610756944.2072065,14,54.400001525878906
1610757082.0612173,15,57.79999923706055
1610757218.0147214,16,56.79999923706055
1610757384.1817048,17,56.20000076293945
1610757537.573345,18,55.53333282470703
1610757702.1958706,19,57.79999923706055
1610757873.2790854,20,55.266666412353516
1610758053.9775794,21,54.93333435058594
1610758232.5336714,22,56.266666412353516
1610758413.4361985,23,53.53333282470703
1610758597.0608156,24,54.33333206176758
1610758815.020959,25,54.70000076293945
1610759007.6129408,26,55.650001525878906
1610759204.976626,27,55.400001525878906
1610759401.511708,28,56.95000076293945
1610759596.1632664,29,54.599998474121094
1610759791.2799652,30,56.79999923706055
1610759988.2774074,31,55.849998474121094
1610760179.5915847,32,58.25
1610760427.7638476,33,56.68000030517578
1610760644.1547065,34,56.400001525878906
1610760856.7255642,35,56.119998931884766
1610761074.0907686,36,56.279998779296875
1610761289.711752,37,56.79999923706055
1610761503.821244,38,54.119998931884766
1610761722.1818085,39,56.91999816894531
1610761940.9053202,40,58.63999938964844
1610762207.3863423,41,57.46666717529297
1610762432.7059257,42,59.29999923706055
1610762655.2673407,43,55.733333587646484
1610762877.7928042,44,56.20000076293945
1610763099.5800028,45,57.03333282470703
1610763325.3502982,46,56.83333206176758
1610763550.1664784,47,58.599998474121094
1610763776.130262,48,54.766666412353516
1610764054.6823976,49,53.71428680419922
1610764283.5493622,50,57.82857131958008
1610764513.8627524,51,54.74285888671875
1610764746.8356209,52,56.11428451538086
1610764976.7005255,53,54.657142639160156
1610765210.1847162,54,56.74285888671875
1610765444.5116367,55,56.05714416503906
1610765677.9693787,56,55.94285583496094
1610765981.5534942,57,55.20000076293945
1610766219.866894,58,57.775001525878906
1610766459.9840424,59,59.5
1610766697.7195928,60,56.974998474121094
1610766934.877293,61,58.95000076293945
1610767173.9497714,62,58.57500076293945
1610767415.0031126,63,54.875
1610767655.3308902,64,58.45000076293945
1610767969.86926,65,58.22222137451172
1610768212.2566638,66,58.31111145019531
1610768460.9901464,67,56.20000076293945
1610768710.1007283,68,57.17777633666992
1610768958.677071,69,57.622222900390625
1610769207.5965059,70,56.53333282470703
1610769463.837057,71,57.0
1610769708.7158532,72,56.022220611572266
1610770037.3394253,73,60.119998931884766
1610770292.9515264,74,61.119998931884766
1610770549.0991752,75,57.86000061035156
1610770805.6074402,76,59.13999938964844
1610771059.5744772,77,59.15999984741211
1610771290.6633074,78,59.2599983215332
1610771511.9477682,79,59.900001525878906
1610771732.9322476,80,58.380001068115234
1610772033.9091573,81,59.672725677490234
1610772258.8229277,82,59.727272033691406
1610772489.7105749,83,60.599998474121094
1610772721.2519524,84,60.20000076293945
1610772948.4018953,85,59.94545364379883
1610773175.8651261,86,59.79999923706055
1610773396.5522823,87,59.345455169677734
1610773625.0197632,88,60.581817626953125
1610773938.621046,89,60.61666488647461
1610774172.85418,90,61.25
1610774406.674661,91,61.54999923706055
1610774630.417915,92,59.56666564941406
1610774865.6183176,93,60.150001525878906
1610775109.523836,94,58.599998474121094
1610775352.160323,95,59.53333282470703
1610775587.0742497,96,58.38333511352539
1610775917.162739,97,59.96923065185547
1610776155.933117,98,58.907691955566406
1610776398.3005576,99,59.20000076293945
1610776641.0985155,100,59.5076904296875
1610776882.115522,101,59.93846130371094
1610777121.6792603,102,58.56922912597656
1610777364.40433,103,59.07692337036133
1610777605.2556305,104,58.41538619995117
1610777947.5997255,105,57.157142639160156
1610778201.1796887,106,59.4571418762207
1610778449.2808964,107,57.44285583496094
1610778698.0669281,108,59.5
1610778946.9698277,109,59.68571472167969
1610779194.6465247,110,58.4571418762207
1610779444.43128,111,59.52857208251953
1610779694.4702818,112,60.128570556640625
1610780059.1879191,113,59.720001220703125
1610780323.1985445,114,60.573333740234375
1610780584.2772806,115,59.17333221435547
1610780846.5284624,116,59.82666778564453
1610781111.6246042,117,59.426666259765625
1610781372.1073763,118,58.61333465576172
1610781634.030882,119,60.47999954223633
1610781895.208531,120,58.720001220703125
1610782269.3561556,121,56.36249923706055
1610782539.706006,122,58.54999923706055
1610782811.0079894,123,56.0625
1610783077.6917422,124,56.86249923706055
1610783345.7676816,125,58.787498474121094
1610783617.0059597,126,55.9375
1610783888.1844685,127,57.07500076293945
1610784158.1006887,128,56.42499923706055
1610784555.158903,129,59.1529426574707
1610784851.3619502,130,58.882354736328125
1610785160.438922,131,59.447059631347656
1610785430.1911383,132,59.36470413208008
1610785712.9931192,133,59.72941207885742
1610785991.2270246,134,61.458824157714844
1610786269.9608095,135,60.329410552978516
1610786547.4674006,136,61.1529426574707
1610786943.8589709,137,56.9555549621582
1610787234.0018735,138,59.33333206176758
1610787504.7250822,139,58.488887786865234
1610787798.00183,140,60.42222213745117
1610788078.449961,141,61.77777862548828
1610788362.5301607,142,60.266666412353516
1610788645.0100648,143,60.77777862548828
1610788927.3902142,144,61.9555549621582
1610789349.972215,145,57.978946685791016
1610789644.263234,146,58.9052619934082
1610789940.0332682,147,59.38947296142578
1610790234.6414225,148,60.94736862182617
1610790486.4280832,149,58.55789566040039
1610790777.6023057,150,60.1368408203125
1610791072.6778164,151,60.52631759643555
1610791344.295881,152,60.715789794921875
1610791780.911043,153,59.630001068115234
1610792077.9249759,154,60.599998474121094
1610792377.8015788,155,59.939998626708984
1610792676.682852,156,59.90999984741211
1610792991.856981,157,60.150001525878906
1610793313.6738646,158,59.790000915527344
1610793594.1921628,159,60.52000045776367
1610793856.5319273,160,61.18000030517578
