Wall time,Step,Value
1610743690.5784578,1,32.0
1610743783.7323394,2,22.200000762939453
1610743876.5291076,3,32.599998474121094
1610743970.308575,4,32.599998474121094
1610744039.4025865,5,35.0
1610744133.0481765,6,37.599998474121094
1610744226.0800304,7,35.599998474121094
1610744319.907799,8,36.400001525878906
1610744484.5827177,9,31.600000381469727
1610744627.9397936,10,31.5
1610744771.417086,11,34.099998474121094
1610744915.0933857,12,32.400001525878906
1610745058.5970733,13,32.900001525878906
1610745202.3905044,14,33.70000076293945
1610745346.2134936,15,32.599998474121094
1610745490.140421,16,31.799999237060547
1610745678.53178,17,32.266666412353516
1610746007.9002454,18,32.400001525878906
1610746158.6194322,19,31.733333587646484
1610746251.9361746,20,28.46666717529297
1610746412.7735653,21,29.46666717529297
1610746572.8020275,22,29.266666412353516
1610746733.2891822,23,27.600000381469727
1610746892.689561,24,29.866666793823242
1610747088.4546049,25,31.100000381469727
1610747248.9573534,26,31.75
1610747409.0833423,27,29.100000381469727
1610747569.7692263,28,29.649999618530273
1610747730.6505284,29,26.450000762939453
1610747890.843116,30,26.75
1610748051.4106147,31,27.700000762939453
1610748211.6121755,32,25.299999237060547
1610748436.9301107,33,30.639999389648438
1610748619.7382934,34,30.0
1610748802.6533878,35,30.920000076293945
1610748985.8893282,36,31.799999237060547
1610749168.2475338,37,31.639999389648438
1610749349.994433,38,29.600000381469727
1610749531.8028047,39,31.600000381469727
1610749713.0325603,40,31.719999313354492
1610749949.1412904,41,30.133333206176758
1610750138.9197235,42,27.33333396911621
1610750326.0243711,43,26.299999237060547
1610750511.1887798,44,26.366666793823242
1610750701.3634377,45,27.66666603088379
1610750891.0037353,46,27.299999237060547
1610751080.2911577,47,26.899999618530273
1610751270.2547927,48,25.066667556762695
1610751523.7483413,49,24.371429443359375
1610751720.507369,50,27.08571434020996
1610751919.5403013,51,24.714284896850586
1610752116.3065095,52,24.514286041259766
1610752271.0367956,53,24.85714340209961
1610752461.5782216,54,25.02857208251953
1610752658.0783727,55,24.828571319580078
1610752854.938761,56,23.314285278320312
1610753111.3456252,57,26.125
1610753315.8901641,58,25.950000762939453
1610753518.974196,59,25.975000381469727
1610753720.3293602,60,22.325000762939453
1610753923.5678263,61,23.700000762939453
1610754127.105796,62,23.475000381469727
1610754321.8818388,63,23.024999618530273
1610754521.4746025,64,24.774999618530273
1610754803.6999063,65,25.133333206176758
1610755008.7278879,66,20.044445037841797
1610755218.312429,67,22.600000381469727
1610755486.436052,68,19.799999237060547
1610755702.7463171,69,18.66666603088379
1610755915.5167878,70,19.511110305786133
1610756125.1195216,71,20.08888816833496
1610756334.35666,72,20.933332443237305
1610756630.1729145,73,25.8799991607666
1610756846.1932635,74,28.280000686645508
1610757062.5016947,75,24.860000610351562
1610757278.8082948,76,28.600000381469727
1610757491.4957864,77,27.459999084472656
1610757727.9202638,78,26.260000228881836
1610757941.6167636,79,24.81999969482422
1610758161.735158,80,25.280000686645508
1610758473.0378163,81,26.509090423583984
1610758697.964974,82,26.272727966308594
1610758922.4461484,83,25.090909957885742
1610759148.3199062,84,26.672727584838867
1610759373.6385894,85,27.563636779785156
1610759598.9024415,86,26.96363639831543
1610759824.1314213,87,26.363636016845703
1610760049.9149399,88,26.254545211791992
1610760372.7111068,89,21.266666412353516
1610760605.341056,90,23.433332443237305
1610760794.102477,91,22.633333206176758
1610761027.3527699,92,21.5
1610761261.999786,93,18.03333282470703
1610761496.5028894,94,20.866666793823242
1610761729.12878,95,15.716666221618652
1610761961.522082,96,19.816667556762695
1610762301.9206994,97,23.046154022216797
1610762542.9900985,98,23.4769229888916
1610762783.6735506,99,21.27692222595215
1610763025.3230836,100,22.21538543701172
1610763256.534873,101,22.630769729614258
1610763497.1655965,102,20.953845977783203
1610763737.2108142,103,23.076923370361328
1610763975.1950707,104,22.461538314819336
1610764331.5624027,105,19.899999618530273
1610764548.5285518,106,22.514286041259766
1610764793.682635,107,20.97142791748047
1610765037.949079,108,20.128570556640625
1610765285.1642911,109,20.171428680419922
1610765531.7339144,110,18.842857360839844
1610765778.867486,111,20.35714340209961
1610766023.3300393,112,20.97142791748047
1610766376.1468132,113,24.50666618347168
1610766633.7910967,114,22.399999618530273
1610766890.3983107,115,22.773332595825195
1610767131.533775,116,21.280000686645508
1610767387.277412,117,21.53333282470703
1610767641.9203224,118,20.933332443237305
1610767896.4240968,119,21.226667404174805
1610768149.6141577,120,22.49333381652832
1610768534.8166366,121,18.662500381469727
1610768796.3462973,122,16.962499618530273
1610769051.8941538,123,18.075000762939453
1610769313.7627487,124,16.75
1610769576.4989722,125,17.6875
1610769838.030846,126,14.8125
1610770099.9633238,127,15.987500190734863
1610770360.9229915,128,14.75
1610770739.9908364,129,17.341176986694336
1610771006.7934592,130,18.0
1610771272.6737354,131,14.0
1610771539.4086847,132,16.6235294342041
1610771804.3267324,133,17.917646408081055
1610772066.0184627,134,17.0
1610772328.012842,135,16.035293579101562
1610772594.7885823,136,18.352941513061523
1610773002.3229117,137,11.866666793823242
1610773276.4216888,138,11.244444847106934
1610773551.9112551,139,10.344444274902344
1610773820.6233826,140,12.366666793823242
1610774094.7712755,141,13.422222137451172
1610774369.4953911,142,14.577777862548828
1610774639.178185,143,13.355555534362793
1610774913.3012383,144,13.966666221618652
1610775286.2633407,145,13.515789031982422
1610775568.3380852,146,13.778947830200195
1610775850.0891182,147,13.90526294708252
1610776093.802954,148,13.473684310913086
1610776373.447056,149,15.252631187438965
1610776654.1810691,150,14.294736862182617
1610776897.341258,151,14.010526657104492
1610777179.1654775,152,14.357894897460938
1610777610.598899,153,13.460000038146973
1610777900.1006546,154,13.579999923706055
1610778190.1506238,155,11.65999984741211
1610778477.1922104,156,13.789999961853027
1610778764.465015,157,12.899999618530273
1610779047.5508342,158,11.869999885559082
1610779336.4377224,159,14.75
1610779625.044447,160,13.0600004196167
