Wall time,Step,Value
1611691793.167805,1,43.400001525878906
1611691889.61495,2,50.400001525878906
1611691986.0593395,3,53.400001525878906
1611692079.9966571,4,50.20000076293945
1611692170.5702596,5,57.400001525878906
1611692258.3750489,6,56.79999923706055
1611692339.4942496,7,59.20000076293945
1611692427.0324118,8,58.20000076293945
1611692849.3392408,9,51.79999923706055
1611693255.8292627,10,55.79999923706055
1611693667.182064,11,55.70000076293945
1611694063.2635999,12,58.900001525878906
1611694456.7505715,13,56.0
1611694849.0382116,14,58.20000076293945
1611695240.8622754,15,64.19999694824219
1611695636.6025536,16,64.19999694824219
1611696087.178936,17,60.20000076293945
1611696535.4580126,18,61.33333206176758
1611696981.5923958,19,61.733333587646484
1611697427.796173,20,59.33333206176758
1611697880.766616,21,62.0
1611698329.175455,22,61.266666412353516
1611698781.02155,23,62.86666488647461
1611699231.403811,24,60.79999923706055
1611699814.6679587,25,61.099998474121094
1611700381.7766926,26,62.04999923706055
1611700944.943794,27,61.900001525878906
1611701512.2588856,28,60.54999923706055
1611702076.1444745,29,61.95000076293945
1611702638.6300895,30,61.0
1611703199.9701142,31,61.95000076293945
1611703763.3081162,32,61.25
1611704525.0295825,33,63.439998626708984
1611705253.8137038,34,64.19999694824219
1611705980.8494554,35,64.55999755859375
1611706708.3621678,36,64.36000061035156
1611707431.469246,37,66.23999786376953
1611708148.5261614,38,65.44000244140625
1611708866.000179,39,65.76000213623047
1611709589.7198126,40,64.87999725341797
1611710361.6616788,41,62.13333511352539
1611711093.8191013,42,62.29999923706055
1611711825.9805357,43,62.33333206176758
1611712557.3427682,44,63.0
1611713285.4141161,45,64.06666564941406
1611714014.6459563,46,62.70000076293945
1611714740.6631386,47,63.0
1611715468.686223,48,63.66666793823242
1611716255.7006414,49,62.79999923706055
1611716995.1434183,50,62.14285659790039
1611717733.5291898,51,63.228572845458984
1611718470.8964765,52,64.19999694824219
1611719209.003709,53,62.97142791748047
1611719945.7974176,54,63.82857131958008
1611720682.7174797,55,62.97142791748047
1611721410.947436,56,62.20000076293945
1611722209.7212112,57,61.92499923706055
1611722954.4101012,58,63.275001525878906
1611723697.469,59,63.07500076293945
1611724405.064269,60,63.775001525878906
1611725146.6149561,61,62.70000076293945
1611725893.363427,62,64.80000305175781
1611726639.0213115,63,64.32499694824219
1611727384.0244195,64,63.5
1611728192.9858701,65,62.33333206176758
1611728945.299765,66,63.22222137451172
1611729693.2790947,67,62.86666488647461
1611730444.0718226,68,61.82222366333008
1611731193.4591825,69,63.22222137451172
1611731944.7193007,70,63.0
1611732696.0932786,71,61.844444274902344
1611733448.5490804,72,62.155555725097656
1611734270.8705158,73,64.72000122070312
1611735030.8606274,74,64.83999633789062
1611735784.5473263,75,65.62000274658203
1611736544.1267967,76,65.66000366210938
1611737302.488738,77,65.4800033569336
1611738061.2204168,78,64.22000122070312
1611738818.659843,79,65.66000366210938
1611739533.5416548,80,63.599998474121094
1611740371.653519,81,63.76363754272461
