Wall time,Step,Value
1610883148.9463775,1,20.200000762939453
1610883241.707865,2,29.399999618530273
1610883334.5205936,3,26.0
1610883428.4966197,4,35.20000076293945
1610883521.8067179,5,30.200000762939453
1610883615.2187002,6,30.399999618530273
1610883709.1632204,7,37.20000076293945
1610883803.1710289,8,35.79999923706055
1610884225.9933543,9,34.5
1610884636.0462966,10,34.20000076293945
1610885049.732065,11,30.299999237060547
1610885457.5008838,12,31.100000381469727
1610885867.0998726,13,30.299999237060547
1610886222.069136,14,30.299999237060547
1610886479.8048763,15,31.399999618530273
1610886799.4066832,16,31.100000381469727
1610887266.7244906,17,28.53333282470703
1610887712.056764,18,28.133333206176758
1610888156.882004,19,31.866666793823242
1610888554.8690774,20,28.0
1610888942.790684,21,28.53333282470703
1610889380.6676514,22,27.200000762939453
1610889825.3319771,23,24.600000381469727
1610890269.5499227,24,22.600000381469727
1610890861.1797564,25,30.049999237060547
1610891424.396457,26,27.75
1610891987.4129205,27,28.149999618530273
1610892550.2259994,28,26.850000381469727
1610893110.6088526,29,24.399999618530273
1610893673.6965337,30,24.75
1610894228.3051035,31,24.700000762939453
1610894791.2337651,32,22.0
1610895552.5797167,33,29.520000457763672
1610896278.5418766,34,27.8799991607666
1610897004.4368057,35,27.520000457763672
1610897730.7540941,36,28.760000228881836
1610898450.5719304,37,27.31999969482422
1610899176.548258,38,28.440000534057617
1610899902.9700654,39,27.84000015258789
1610900629.5102434,40,29.360000610351562
1610901404.1371663,41,27.600000381469727
1610902138.0152564,42,24.399999618530273
1610902863.6143048,43,24.53333282470703
1610903597.2569826,44,24.433332443237305
1610904331.124384,45,23.46666717529297
1610905064.5822139,46,24.233333587646484
1610905798.7018576,47,23.566667556762695
1610906532.1211855,48,24.0
1610907319.9361904,49,25.514286041259766
1610908059.0403047,50,24.799999237060547
1610908799.9831033,51,21.885713577270508
1610909541.623793,52,24.171428680419922
1610910283.7253733,53,23.457143783569336
1610911014.8981872,54,22.542856216430664
1610911756.099341,55,24.22857093811035
