Wall time,Step,Value
1611627332.9747872,1,55.79999923706055
1611627340.7661054,2,58.79999923706055
1611627348.4125524,3,62.400001525878906
1611627355.9260228,4,64.0
1611627363.550581,5,65.4000015258789
1611627370.941575,6,70.5999984741211
1611627378.4406397,7,65.4000015258789
1611627385.532407,8,69.5999984741211
1611627407.583096,9,60.20000076293945
1611627422.0049114,10,58.400001525878906
1611627436.3445897,11,63.20000076293945
1611627450.712985,12,62.0
1611627465.139496,13,65.19999694824219
1611627479.8819559,14,64.19999694824219
1611627494.1190207,15,66.19999694824219
1611627508.5266654,16,67.4000015258789
1611627531.8879197,17,62.33333206176758
1611627546.5952947,18,64.66666412353516
1611627561.4394631,19,66.33333587646484
1611627576.7461798,20,66.73332977294922
1611627591.752751,21,66.33333587646484
1611627606.7469535,22,66.73332977294922
1611627621.7221782,23,64.46666717529297
1611627636.5357335,24,66.33333587646484
1611627661.509918,25,65.0999984741211
1611627677.771499,26,64.94999694824219
1611627693.88354,27,64.19999694824219
1611627710.122293,28,64.19999694824219
1611627726.2789423,29,65.6500015258789
1611627742.3830585,30,65.0
1611627758.7969084,31,65.3499984741211
1611627775.1394634,32,64.19999694824219
1611627803.770139,33,63.7599983215332
1611627823.823529,34,63.79999923706055
1611627842.5659885,35,62.560001373291016
1611627914.877158,36,64.76000213623047
1611627933.671024,37,65.87999725341797
1611627952.6950114,38,65.12000274658203
1611627971.561882,39,65.76000213623047
1611627990.5132327,40,66.68000030517578
1611628019.7303731,41,64.96666717529297
1611628043.6091747,42,65.63333129882812
1611628062.9801033,43,67.93333435058594
1611628082.629083,44,67.86666870117188
1611628102.518258,45,68.33333587646484
1611628121.8947544,46,68.86666870117188
1611628141.5184402,47,68.03333282470703
1611628160.831368,48,70.06666564941406
1611628191.272448,49,65.0857162475586
1611628211.2607875,50,65.45714569091797
1611628231.405343,51,67.05714416503906
1611628251.780201,52,69.22856903076172
1611628271.7397869,53,67.28571319580078
1611628291.8376026,54,67.0857162475586
1611628311.85139,55,67.02857208251953
1611628331.9739933,56,67.45714569091797
1611628363.7373118,57,64.125
1611628384.568674,58,62.224998474121094
1611628405.1613345,59,65.4749984741211
1611628426.1503918,60,66.94999694824219
1611628446.7420495,61,69.1500015258789
1611628467.4364064,62,67.82499694824219
1611628488.0198221,63,67.5250015258789
1611628508.874972,64,66.25
1611628541.9305205,65,67.68888854980469
1611628563.2331982,66,66.64444732666016
1611628584.569347,67,67.17778015136719
1611628605.9400475,68,67.88888549804688
1611628627.4710147,69,67.64444732666016
1611628648.8551629,70,66.97777557373047
1611628670.0538185,71,66.31111145019531
1611628691.4979331,72,67.4000015258789
1611628726.034411,73,67.23999786376953
1611628747.937572,74,68.0199966430664
1611628770.162501,75,67.04000091552734
1611628792.7284226,76,66.91999816894531
1611628814.6962233,77,67.30000305175781
1611628836.5602314,78,67.05999755859375
1611628858.5184996,79,67.5199966430664
1611628880.4961987,80,64.63999938964844
1611628915.8596156,81,64.80000305175781
1611628938.4522142,82,63.818180084228516
1611628961.3413396,83,62.9636344909668
1611628983.818416,84,63.400001525878906
1611629006.4145188,85,63.29090881347656
1611629029.1702993,86,64.21818542480469
1611629051.706646,87,63.890907287597656
1611629074.2863815,88,64.96363830566406
1611629110.7524502,89,67.05000305175781
1611629134.1447854,90,65.98332977294922
1611629158.4425776,91,64.13333129882812
1611629181.7672553,92,65.98332977294922
1611629205.0847034,93,65.69999694824219
1611629229.1470733,94,66.75
1611629252.420067,95,66.08333587646484
1611629275.560534,96,64.76667022705078
1611629313.6545243,97,65.29230499267578
1611629337.8144362,98,65.29230499267578
1611629361.6100664,99,67.13845825195312
